micros,pressure,temperature
255952.00,1009.5500,22.11
256583.00,1009.2600,22.11
257215.00,1009.2600,22.11
257855.00,1009.6500,22.11
258483.00,1009.2600,22.11
259123.00,1009.1700,22.11
259755.00,1009.8400,22.11
260386.00,1009.6500,22.11
261031.00,1009.0700,22.11
261684.00,1009.6500,22.11
262332.00,1009.5500,22.11
262967.00,1009.6500,22.11
263595.00,1008.8800,22.11
264247.00,1009.7400,22.11
264890.00,1009.4500,22.11
265525.00,1009.5500,22.11
266158.00,1009.9400,22.11
266790.00,1009.3600,22.11
267422.00,1009.2600,22.11
268056.00,1009.6500,22.11
268683.00,1009.5500,22.11
269319.00,1009.5500,22.11
269949.00,1009.3600,22.11
270590.00,1009.4500,22.11
271222.00,1008.7800,22.11
271860.00,1009.7400,22.11
272510.00,1009.1700,22.11
273149.00,1009.6500,22.11
273778.00,1009.3600,22.11
274412.00,1009.3600,22.11
275043.00,1009.4500,22.11
275678.00,1009.2600,22.11
276309.00,1009.1700,22.11
276947.00,1009.2600,22.11
277576.00,1009.2600,22.11
278213.00,1009.4500,22.11
278857.00,1009.6500,22.11
279490.00,1009.4500,22.11
280121.00,1009.3600,22.11
280762.00,1009.0700,22.11
281401.00,1009.4500,22.11
282036.00,1009.4500,22.11
282683.00,1009.4500,22.11
283316.00,1009.5500,22.11
283950.00,1009.0700,22.11
284596.00,1009.3600,22.11
285236.00,1008.9700,22.11
285879.00,1009.6500,22.11
286512.00,1009.1700,22.11
287145.00,1009.2600,22.11
287776.00,1009.0700,22.11
288406.00,1009.6500,22.11
289042.00,1009.3600,22.11
289671.00,1009.0700,22.11
290308.00,1009.5500,22.11
290939.00,1009.3600,22.11
291573.00,1009.5500,22.11
292203.00,1009.4500,22.11
292836.00,1009.6500,22.11
293467.00,1009.4500,22.11
294103.00,1009.3600,22.11
294730.00,1009.6500,22.11
295372.00,1009.2600,22.11
296004.00,1009.4500,22.11
296636.00,1009.7400,22.11
297292.00,1009.5500,22.11
297924.00,1009.7400,22.11
298558.00,1009.2600,22.11
299190.00,1009.5500,22.11
299825.00,1009.4500,22.11
300454.00,1009.7400,22.11
301092.00,1009.6500,22.11
301719.00,1009.1700,22.11
302353.00,1009.5500,22.11
302981.00,1010.0300,22.11
303614.00,1009.2600,22.11
304244.00,1009.3600,22.11
304888.00,1009.5500,22.11
305522.00,1009.3600,22.11
306159.00,1009.5500,22.11
306786.00,1009.3600,22.11
307428.00,1009.2600,22.11
308064.00,1009.4500,22.11
308713.00,1009.8400,22.11
309348.00,1009.3600,22.11
309980.00,1009.9400,22.11
310612.00,1009.2600,22.11
311244.00,1009.3600,22.11
311879.00,1009.4500,22.11
312522.00,1009.3600,22.11
313158.00,1009.2600,22.11
313788.00,1009.3600,22.11
314423.00,1009.6500,22.11
