micros,pressure,temperature
301143.00,1009.6700,21.87
301723.00,1009.8600,21.87
302298.00,1009.8600,21.87
302868.00,1009.6700,21.87
303442.00,1009.6700,21.87
304012.00,1009.8600,21.87
304587.00,1009.8600,21.87
305156.00,1009.8600,21.87
305743.00,1009.7700,21.87
306313.00,1009.7700,21.87
306890.00,1009.7700,21.87
307464.00,1009.6700,21.87
308036.00,1009.6700,21.87
308612.00,1009.6700,21.87
309182.00,1009.8600,21.87
309760.00,1009.3800,21.87
310330.00,1009.5800,21.87
310918.00,1009.8600,21.87
311485.00,1010.2500,21.87
312056.00,1009.7700,21.87
312655.00,1009.6700,21.87
313237.00,1009.5800,21.87
313813.00,1009.9600,21.87
314383.00,1010.1500,21.87
314959.00,1009.9600,21.87
315538.00,1009.9600,21.87
316112.00,1009.4800,21.87
316682.00,1009.6700,21.87
317254.00,1009.6700,21.87
317825.00,1009.9600,21.87
318412.00,1009.6700,21.87
318983.00,1009.9600,21.87
319575.00,1009.0900,21.87
320150.00,1009.5800,21.87
320722.00,1009.5800,21.87
321301.00,1010.1500,21.87
321874.00,1010.0600,21.87
322442.00,1009.7700,21.87
323039.00,1009.5800,21.87
323618.00,1009.8600,21.87
324187.00,1009.5800,21.87
324765.00,1009.4800,21.87
325331.00,1009.6700,21.87
325909.00,1009.4800,21.87
326485.00,1009.8600,21.87
327054.00,1009.3800,21.87
327632.00,1009.4800,21.87
328201.00,1009.6700,21.87
328779.00,1009.4800,21.87
329350.00,1009.4800,21.87
329924.00,1009.5800,21.87
330492.00,1009.5800,21.87
331070.00,1009.7700,21.87
331648.00,1009.7700,21.87
332220.00,1009.4800,21.87
332803.00,1009.5800,21.87
333373.00,1009.4800,21.87
333944.00,1009.8600,21.87
334535.00,1009.5800,21.87
335115.00,1010.1500,21.87
335687.00,1009.5800,21.87
336259.00,1009.4800,21.87
336827.00,1010.0600,21.87
337402.00,1009.2900,21.87
337973.00,1009.5800,21.87
338552.00,1009.6700,21.87
339148.00,1009.8600,21.87
339720.00,1009.9600,21.87
340292.00,1010.0600,21.87
340862.00,1009.5800,21.87
341433.00,1009.7700,21.87
342003.00,1009.5800,21.87
342588.00,1009.7700,21.87
343157.00,1009.7700,21.87
343738.00,1009.3800,21.87
344308.00,1009.6700,21.87
344879.00,1009.9600,21.87
345448.00,1009.4800,21.87
346035.00,1009.8600,21.87
346622.00,1010.5400,21.87
347196.00,1009.4800,21.87
347766.00,1009.7700,21.87
348343.00,1009.8600,21.87
348915.00,1009.6700,21.87
349498.00,1009.8600,21.87
350074.00,1009.1900,21.87
350645.00,1009.6700,21.87
351231.00,1009.4800,21.87
351804.00,1010.0600,21.87
352393.00,1009.6700,21.87
352981.00,1009.2900,21.87
353555.00,1009.4800,21.87
354124.00,1010.0600,21.87
354707.00,1009.6700,21.87
355277.00,1009.6700,21.87
355848.00,1009.6700,21.87
356438.00,1009.9600,21.87
357017.00,1009.8600,21.87
357601.00,1010.1500,21.87
358175.00,1009.9600,21.87
358748.00,1010.0600,21.87
359316.00,1009.2900,21.87
359891.00,1009.9600,21.87
360459.00,1010.0600,21.87
361034.00,1009.6700,21.87
361615.00,1009.8600,21.87
362192.00,1009.4800,21.87
362763.00,1010.0600,21.87
363348.00,1009.9600,21.87
363924.00,1009.3800,21.87
364493.00,1009.4800,21.87
