micros,pressure,temperature
4736504.00,1009.0400,22.04
4737137.00,1008.9400,22.04
4737769.00,1008.9400,22.04
4738404.00,1009.0400,22.04
4739033.00,1009.1300,22.04
4739670.00,1009.0400,22.04
4740302.00,1008.9400,22.04
4740945.00,1009.2300,22.04
4741585.00,1009.4200,22.04
4742213.00,1009.0400,22.04
4742862.00,1009.1300,22.04
4743502.00,1008.8400,22.04
4744134.00,1008.9400,22.04
4744774.00,1008.8400,22.04
4745406.00,1009.4200,22.04
4746040.00,1008.8400,22.04
4746673.00,1009.2300,22.04
4747312.00,1009.6100,22.04
4747944.00,1009.3200,22.04
4748586.00,1008.9400,22.04
4749232.00,1009.1300,22.04
4749867.00,1009.1300,22.04
4750508.00,1008.8400,22.04
4751142.00,1009.1300,22.04
4751779.00,1008.9400,22.04
4752419.00,1009.1300,22.04
4753051.00,1008.9400,22.04
4753681.00,1008.9400,22.04
4754329.00,1008.9400,22.04
4754959.00,1009.0400,22.04
4755592.00,1009.0400,22.04
4756219.00,1009.3200,22.04
4756854.00,1008.7500,22.04
4757486.00,1009.1300,22.04
4758116.00,1009.2300,22.04
4758747.00,1009.1300,22.04
4759384.00,1009.1300,22.04
4760013.00,1008.6500,22.04
4760651.00,1009.0400,22.04
4761279.00,1008.7500,22.04
4761913.00,1009.2300,22.04
4762543.00,1009.2300,22.04
4763174.00,1008.9400,22.04
4763803.00,1009.1300,22.04
4764442.00,1009.0400,22.04
4765075.00,1008.6500,22.04
4765703.00,1008.9400,22.04
4766357.00,1008.6500,22.04
4766994.00,1009.0400,22.04
4767624.00,1009.3200,22.04
4768256.00,1008.7500,22.04
4768886.00,1009.0400,22.04
4769525.00,1009.0400,22.04
4770154.00,1009.3200,22.04
4770792.00,1009.3200,22.04
4771429.00,1009.0400,22.04
4772061.00,1008.8400,22.04
4772702.00,1008.9400,22.04
4773356.00,1009.0400,22.04
4773986.00,1009.1300,22.04
4774614.00,1009.0400,22.04
4775251.00,1008.7500,22.04
4775882.00,1009.3200,22.04
4776529.00,1009.0400,22.04
4777160.00,1008.8400,22.04
4777808.00,1009.2300,22.04
4778442.00,1009.0400,22.04
4779092.00,1008.8400,22.04
4779739.00,1009.0400,22.04
4780376.00,1009.1300,22.04
4781002.00,1008.9400,22.04
4781650.00,1008.8400,22.04
4782288.00,1009.1300,22.04
4782929.00,1008.9400,22.04
4783562.00,1009.3200,22.04
4784193.00,1008.7500,22.04
4784829.00,1008.8400,22.04
4785465.00,1008.6500,22.04
4786094.00,1009.4200,22.04
4786728.00,1008.7500,22.04
4787368.00,1008.7500,22.04
4788012.00,1009.2300,22.04
4788642.00,1009.6100,22.04
4789287.00,1008.9400,22.04
4789930.00,1009.1300,22.04
4790564.00,1009.1300,22.04
4791195.00,1008.7500,22.04
4791827.00,1009.0400,22.04
4792461.00,1009.0400,22.04
4793089.00,1009.0400,22.04
4793724.00,1008.9400,22.04
4794363.00,1008.9400,22.04
4794997.00,1009.2300,22.04
4795629.00,1008.9400,22.04
4796260.00,1008.9400,22.04
4796890.00,1008.9400,22.04
4797526.00,1009.1300,22.04
4798154.00,1009.2300,22.04
4798790.00,1008.9400,22.04
4799423.00,1009.1300,22.04
4800051.00,1008.8400,22.04
4800694.00,1009.1300,22.04
4801324.00,1009.0400,22.04
4801960.00,1009.1300,22.04
4802589.00,1009.4200,22.04
4803222.00,1009.4200,22.04
4803854.00,1008.7500,22.04
4804485.00,1009.0400,22.04
4805114.00,1008.7500,22.04
4805752.00,1008.4600,22.04
4806389.00,1009.0400,22.04
4807025.00,1009.0400,22.04
4807657.00,1008.9400,22.04
4808288.00,1009.0400,22.04
4808919.00,1008.9400,22.04
4809554.00,1009.1300,22.04
4810182.00,1009.3200,22.04
4810822.00,1009.0400,22.04
4811455.00,1009.2300,22.04
4812084.00,1009.0400,22.04
4812727.00,1009.1300,22.04
4813363.00,1009.0400,22.04
4814003.00,1008.9400,22.04
4814637.00,1008.7500,22.04
4815273.00,1008.9400,22.04
4815910.00,1009.2300,22.04
4816548.00,1009.3200,22.04
4817180.00,1008.8400,22.04
4817818.00,1009.0400,22.04
4818456.00,1009.3200,22.04
4819095.00,1008.7500,22.04
4819730.00,1008.8400,22.04
4820369.00,1009.1300,22.04
4821006.00,1008.7500,22.04
4821650.00,1008.9400,22.04
4822291.00,1009.2300,22.04
4822924.00,1008.8400,22.04
4823554.00,1009.3200,22.04
4824193.00,1008.9400,22.04
4824824.00,1009.3200,22.04
4825460.00,1008.9400,22.04
4826089.00,1009.0400,22.04
4826728.00,1009.0400,22.04
4827356.00,1008.4600,22.04
4827991.00,1009.0400,22.04
4828623.00,1009.0400,22.04
4829257.00,1009.0400,22.04
4829889.00,1009.2300,22.04
4830523.00,1008.9400,22.04
4831153.00,1008.6500,22.04
4831791.00,1008.8400,22.04
4832433.00,1008.9400,22.04
4833069.00,1008.7500,22.04
4833699.00,1008.5500,22.04
4834340.00,1008.7500,22.04
4834974.00,1008.9400,22.04
4835604.00,1009.1300,22.04
4836252.00,1009.1300,22.04
4836896.00,1008.7500,22.04
4837527.00,1009.0400,22.04
4838157.00,1008.5500,22.04
4838799.00,1008.6500,22.04
4839472.00,1008.9400,22.04
4840111.00,1008.8400,22.04
4840745.00,1008.5500,22.04
4841390.00,1008.9400,22.04
4842024.00,1008.5500,22.04
4842675.00,1009.3200,22.04
4843320.00,1008.6500,22.04
4843961.00,1009.0400,22.04
4844592.00,1008.7500,22.04
4845227.00,1009.0400,22.04
4845855.00,1009.1300,22.04
4846495.00,1009.0400,22.04
4847127.00,1009.0400,22.04
4847755.00,1009.0400,22.04
4848405.00,1008.9400,22.04
4849044.00,1009.3200,22.04
4849684.00,1008.4600,22.04
4850318.00,1009.1300,22.04
4850959.00,1008.8400,22.04
4851596.00,1009.3200,22.04
4852235.00,1008.3600,22.04
4852871.00,1009.1300,22.04
4853510.00,1008.9400,22.04
4854144.00,1009.4200,22.04
4854785.00,1009.2300,22.04
4855418.00,1008.7500,22.04
4856054.00,1008.8400,22.04
4856692.00,1008.7500,22.04
4857334.00,1009.0400,22.04
4857967.00,1009.1300,22.04
4858598.00,1009.2300,22.04
4859247.00,1008.9400,22.04
4859887.00,1009.1300,22.04
4860519.00,1008.4600,22.04
4861154.00,1008.6500,22.04
4861783.00,1008.8400,22.04
4862415.00,1008.3600,22.04
4863045.00,1008.5500,22.04
4863682.00,1008.8400,22.04
4864308.00,1008.9400,22.04
4864945.00,1009.2300,22.04
4865575.00,1009.1300,22.04
4866208.00,1008.6500,22.04
4866840.00,1009.2300,22.04
4867482.00,1008.9400,22.04
4868114.00,1008.9400,22.04
4868751.00,1009.1300,22.04
4869381.00,1008.6500,22.04
4870012.00,1009.1300,22.04
4870658.00,1009.2300,22.04
4871294.00,1008.7500,22.04
4871933.00,1009.0400,22.04
4872569.00,1009.3200,22.04
4873206.00,1009.3200,22.04
4873841.00,1009.3200,22.04
4874494.00,1008.9400,22.04
4875131.00,1009.1300,22.04
4875769.00,1008.9400,22.04
4876406.00,1008.9400,22.04
4877044.00,1008.9400,22.04
4877682.00,1008.8400,22.04
4878318.00,1008.8400,22.04
4878952.00,1008.8400,22.04
4879591.00,1009.1300,22.04
4880230.00,1008.6500,22.04
4880864.00,1008.8400,22.04
4881513.00,1009.1300,22.04
4882166.00,1009.0400,22.04
4882799.00,1009.0400,22.04
4883432.00,1009.3200,22.04
4884062.00,1008.4600,22.04
4884696.00,1009.1300,22.04
4885325.00,1009.3200,22.04
4885959.00,1009.0400,22.04
4886592.00,1009.4200,22.04
4887222.00,1008.7500,22.04
4887852.00,1009.0400,22.04
4888486.00,1008.5500,22.04
4889133.00,1008.9400,22.04
4889768.00,1008.7500,22.04
4890405.00,1009.0400,22.04
4891043.00,1008.5500,22.04
4891682.00,1008.7500,22.04
4892322.00,1008.7500,22.04
4892953.00,1008.9400,22.04
4893596.00,1008.9400,22.04
4894236.00,1009.3200,22.04
4894868.00,1009.3200,22.04
4895502.00,1008.9400,22.04
4896135.00,1008.9400,22.04
4896770.00,1008.5500,22.04
4897399.00,1009.1300,22.04
4898035.00,1009.7100,22.04
4898666.00,1009.2300,22.04
4899296.00,1008.8400,22.04
4899927.00,1008.7500,22.04
4900580.00,1008.8400,22.04
4901216.00,1008.6500,22.04
4901846.00,1009.3200,22.04
4902484.00,1009.1300,22.04
4903115.00,1008.6500,22.04
4903759.00,1009.1300,22.04
4904391.00,1009.2300,22.04
4905026.00,1008.3600,22.04
4905671.00,1008.7500,22.04
4906325.00,1009.1300,22.04
4906981.00,1008.9400,22.04
4907619.00,1009.1300,22.04
4908247.00,1009.0400,22.04
4908897.00,1008.8400,22.04
4909539.00,1008.7500,22.04
4910195.00,1008.7500,22.04
4910828.00,1009.0400,22.04
4911462.00,1009.0400,22.04
4912093.00,1009.1300,22.04
4912728.00,1009.3200,22.04
4913357.00,1008.9400,22.04
4913994.00,1009.1300,22.04
4914625.00,1009.0400,22.04
4915265.00,1008.7500,22.04
4915900.00,1009.2300,22.04
4916526.00,1008.5500,22.04
4917177.00,1009.1300,22.04
4917817.00,1008.9400,22.04
4918455.00,1009.1300,22.04
4919091.00,1008.8400,22.04
4919732.00,1008.8400,22.04
4920365.00,1008.8400,22.04
4921004.00,1009.3200,22.04
4921641.00,1008.7500,22.04
4922281.00,1008.9400,22.04
4922917.00,1008.7500,22.04
4923555.00,1008.9400,22.04
4924210.00,1008.9400,22.04
4924851.00,1008.9400,22.04
4925483.00,1009.2300,22.04
4926123.00,1009.1300,22.04
4926760.00,1008.9400,22.04
4927401.00,1009.2300,22.04
4928033.00,1009.3200,22.04
4928661.00,1009.3200,22.04
4929311.00,1008.9400,22.04
4929950.00,1008.9400,22.04
4930594.00,1008.9400,22.04
4931227.00,1008.7500,22.04
4931860.00,1009.1300,22.04
4932492.00,1008.7500,22.04
4933121.00,1009.1300,22.04
4933759.00,1009.0400,22.04
4934387.00,1008.9400,22.04
4935024.00,1009.1300,22.04
4935655.00,1009.0400,22.04
4936291.00,1009.2300,22.04
4936923.00,1009.0400,22.04
4937554.00,1008.9400,22.04
4938186.00,1009.0400,22.04
4938824.00,1008.6500,22.04
4939458.00,1009.2300,22.04
4940087.00,1009.3200,22.04
4940734.00,1008.4600,22.04
4941369.00,1009.0400,22.04
4942003.00,1008.9400,22.04
4942638.00,1008.8400,22.04
4943273.00,1008.7500,22.04
4943912.00,1009.1300,22.04
4944549.00,1008.9400,22.04
4945187.00,1009.1300,22.04
4945828.00,1009.1300,22.04
4946461.00,1008.6500,22.04
4947100.00,1008.7500,22.04
4947736.00,1008.7500,22.04
4948376.00,1009.0400,22.04
4949012.00,1008.8400,22.04
4949653.00,1008.6500,22.04
4950293.00,1009.6100,22.04
4950927.00,1009.0400,22.04
4951556.00,1008.8400,22.04
4952195.00,1009.2300,22.04
4952831.00,1009.0400,22.04
4953465.00,1008.8400,22.04
4954094.00,1009.0400,22.04
4954728.00,1008.9400,22.04
4955358.00,1009.1300,22.04
4955995.00,1008.9400,22.04
4956635.00,1008.9400,22.04
4957268.00,1008.8400,22.04
4957897.00,1008.2700,22.04
4958527.00,1009.2300,22.04
4959159.00,1008.7500,22.04
4959793.00,1009.4200,22.04
4960423.00,1008.4600,22.04
4961058.00,1008.9400,22.04
4961688.00,1008.9400,22.04
4962328.00,1009.2300,22.04
4962961.00,1008.5500,22.04
4963590.00,1009.0400,22.04
4964240.00,1009.0400,22.04
4964887.00,1008.9400,22.04
4965519.00,1008.8400,22.04
4966159.00,1008.6500,22.04
4966792.00,1009.0400,22.04
4967435.00,1009.1300,22.04
4968070.00,1009.3200,22.04
4968701.00,1008.9400,22.04
4969343.00,1009.4200,22.04
4969978.00,1009.3200,22.04
4970648.00,1009.3200,22.04
4971298.00,1009.2300,22.04
4971937.00,1008.7500,22.04
4972566.00,1009.1300,22.04
4973203.00,1008.9400,22.04
4973837.00,1008.8400,22.04
4974477.00,1008.9400,22.04
4975115.00,1009.3200,22.04
4975763.00,1009.0400,22.04
4976400.00,1009.0400,22.04
4977033.00,1009.0400,22.04
4977678.00,1008.8400,22.04
4978306.00,1008.7500,22.04
4978944.00,1008.6500,22.04
4979575.00,1009.4200,22.04
4980209.00,1008.9400,22.04
4980839.00,1008.9400,22.04
4981474.00,1008.9400,22.04
4982103.00,1009.0400,22.04
4982737.00,1008.7500,22.04
4983367.00,1008.4600,22.04
4984005.00,1008.8400,22.04
4984634.00,1009.0400,22.04
4985274.00,1008.6500,22.04
4985908.00,1009.0400,22.04
4986534.00,1008.7500,22.04
4987172.00,1009.4200,22.04
4987801.00,1009.1300,22.04
4988436.00,1008.6500,22.04
4989067.00,1009.4200,22.04
4989702.00,1008.9400,22.04
4990331.00,1009.1300,22.04
4990969.00,1008.9400,22.04
4991598.00,1008.6500,22.04
4992232.00,1008.9400,22.04
4992865.00,1009.1300,22.04
4993496.00,1009.0400,22.04
4994124.00,1009.0400,22.04
4994759.00,1008.9400,22.04
4995389.00,1009.0400,22.04
4996027.00,1008.8400,22.04
4996652.00,1009.0400,22.04
4997293.00,1009.0400,22.04
4997926.00,1009.1300,22.04
4998554.00,1008.9400,22.04
4999201.00,1009.0400,22.04
4999840.00,1008.7500,22.04
5000476.00,1008.6500,22.04
5001113.00,1008.9400,22.04
5001750.00,1009.2300,22.04
5002385.00,1008.7500,22.04
5003027.00,1009.3200,22.04
5003660.00,1008.7500,22.04
5004304.00,1008.7500,22.04
5004938.00,1008.7500,22.04
5005577.00,1008.9400,22.04
5006212.00,1008.4600,22.04
5006852.00,1008.9400,22.04
5007486.00,1008.9400,22.04
5008129.00,1008.9400,22.04
5008769.00,1008.8400,22.04
5009396.00,1009.0400,22.04
5010027.00,1008.8400,22.04
5010664.00,1009.2300,22.04
5011298.00,1008.8400,22.04
5011935.00,1009.1300,22.04
5012563.00,1009.1300,22.04
5013199.00,1008.9400,22.04
5013831.00,1009.1300,22.04
5014465.00,1008.9400,22.04
5015100.00,1009.0400,22.04
5015736.00,1009.1300,22.04
5016366.00,1008.8400,22.04
5017003.00,1009.0400,22.04
5017631.00,1008.6500,22.04
5018265.00,1008.9400,22.04
5018896.00,1008.9400,22.04
5019530.00,1009.1300,22.04
5020162.00,1009.0400,22.04
5020798.00,1008.8400,22.04
5021428.00,1008.8400,22.04
5022057.00,1009.2300,22.04
5022723.00,1008.9400,22.04
5023363.00,1009.0400,22.04
5024007.00,1009.0400,22.04
5024641.00,1009.1300,22.04
5025286.00,1008.8400,22.04
5025924.00,1009.1300,22.04
5026559.00,1008.6500,22.04
5027193.00,1009.1300,22.04
5027830.00,1008.7500,22.04
5028473.00,1009.1300,22.04
5029107.00,1008.5500,22.04
5029745.00,1008.8400,22.04
5030387.00,1008.6500,22.04
5031031.00,1008.7500,22.04
5031664.00,1009.2300,22.04
5032298.00,1009.1300,22.04
5032947.00,1009.6100,22.04
5033580.00,1009.0400,22.04
5034233.00,1009.0400,22.04
5034878.00,1008.9400,22.04
5035508.00,1009.3200,22.04
5036137.00,1009.3200,22.04
5036788.00,1008.9400,22.04
5037429.00,1009.0400,22.04
5038067.00,1008.9400,22.04
5038695.00,1008.6500,22.04
5039331.00,1009.0400,22.04
5039965.00,1008.9400,22.04
5040598.00,1008.7500,22.04
5041228.00,1009.0400,22.04
5041860.00,1008.9400,22.04
5042488.00,1009.4200,22.04
5043129.00,1009.1300,22.04
5043770.00,1008.9400,22.04
5044399.00,1009.0400,22.04
5045042.00,1009.0400,22.04
5045681.00,1008.4600,22.04
5046326.00,1008.9400,22.04
5046974.00,1009.1300,22.04
5047608.00,1008.9400,22.04
5048238.00,1008.7500,22.04
5048874.00,1008.5500,22.04
5049501.00,1009.2300,22.04
5050136.00,1008.5500,22.04
5050777.00,1009.0400,22.04
5051410.00,1008.6500,22.04
5052044.00,1008.8400,22.04
5052677.00,1008.8400,22.04
5053304.00,1008.7500,22.04
5053939.00,1008.5500,22.04
5054566.00,1008.9400,22.04
5055207.00,1009.4200,22.04
5055845.00,1008.9400,22.04
5056479.00,1008.8400,22.04
5057125.00,1009.0400,22.04
5057774.00,1008.7500,22.04
5058406.00,1009.1300,22.04
5059041.00,1009.3200,22.04
5059671.00,1008.9400,22.04
5060308.00,1008.9400,22.04
5060938.00,1008.9400,22.04
5061573.00,1009.3200,22.04
5062201.00,1008.8400,22.04
5062839.00,1009.0400,22.04
5063472.00,1009.1300,22.04
5064107.00,1009.1300,22.04
5064743.00,1008.9400,22.04
5065379.00,1008.8400,22.04
5066019.00,1008.8400,22.04
5066660.00,1008.7500,22.04
5067296.00,1008.7500,22.04
5067948.00,1009.1300,22.04
5068584.00,1008.7500,22.04
5069214.00,1008.9400,22.04
5069849.00,1009.4200,22.04
5070480.00,1009.4200,22.04
5071117.00,1009.2300,22.04
5071747.00,1009.0400,22.04
5072385.00,1009.4200,22.04
5073016.00,1008.7500,22.04
5073646.00,1008.9400,22.04
5074276.00,1008.8400,22.04
5074910.00,1009.0400,22.04
5075537.00,1008.7500,22.04
5076173.00,1009.0400,22.04
5076811.00,1009.0400,22.04
5077442.00,1009.3200,22.04
5078072.00,1008.8400,22.04
5078715.00,1009.6100,22.04
5079350.00,1008.9400,22.04
5079999.00,1008.5500,22.04
5080636.00,1008.9400,22.04
5081266.00,1008.8400,22.04
5081901.00,1009.0400,22.04
5082528.00,1009.3200,22.04
5083165.00,1008.9400,22.04
5083809.00,1009.2300,22.04
5084440.00,1009.0400,22.04
5085073.00,1009.3200,22.04
5085706.00,1008.3600,22.04
5086336.00,1008.7500,22.04
5086972.00,1008.7500,22.04
5087602.00,1008.8400,22.04
5088238.00,1008.8400,22.04
5088867.00,1009.1300,22.04
5089500.00,1008.7500,22.04
5090132.00,1009.3200,22.04
5090769.00,1008.8400,22.04
5091406.00,1008.8400,22.04
5092041.00,1008.4600,22.04
5092685.00,1009.0400,22.04
5093317.00,1008.6500,22.04
5093949.00,1008.9400,22.04
5094586.00,1008.9400,22.04
5095216.00,1009.0400,22.04
5095858.00,1009.3200,22.04
5096489.00,1008.9400,22.04
5097116.00,1008.7500,22.04
5097760.00,1008.8400,22.04
5098415.00,1009.3200,22.04
5099066.00,1009.2300,22.04
5099703.00,1008.7500,22.04
5100340.00,1008.9400,22.04
5100971.00,1009.0400,22.04
5101611.00,1008.7500,22.04
5102245.00,1008.9400,22.04
5102875.00,1009.0400,22.04
5103524.00,1009.2300,22.04
5104162.00,1009.1300,22.04
5104798.00,1008.8400,22.04
5105437.00,1008.7500,22.04
5106077.00,1008.9400,22.04
5106711.00,1009.4200,22.04
5107352.00,1008.8400,22.04
5107987.00,1009.4200,22.04
5108627.00,1008.9400,22.04
5109262.00,1009.0400,22.04
5109903.00,1008.6500,22.04
5110537.00,1008.8400,22.04
5111177.00,1009.0400,22.04
5111815.00,1009.0400,22.04
5112457.00,1008.9400,22.04
5113094.00,1008.7500,22.04
5113726.00,1008.7500,22.04
5114358.00,1009.4200,22.04
5115000.00,1009.1300,22.04
5115628.00,1008.9400,22.04
5116265.00,1009.1300,22.04
5116897.00,1009.0400,22.04
5117530.00,1009.2300,22.04
5118160.00,1009.1300,22.04
5118793.00,1008.6500,22.04
5119427.00,1009.3200,22.04
5120065.00,1009.1300,22.04
5120693.00,1009.0400,22.04
5121330.00,1008.9400,22.04
5121960.00,1009.1300,22.04
5122593.00,1008.7500,22.04
5123225.00,1009.2300,22.04
5123871.00,1008.9400,22.04
5124500.00,1008.9400,22.04
5125136.00,1008.9400,22.04
5125767.00,1008.9400,22.04
5126397.00,1008.9400,22.04
5127045.00,1008.9400,22.04
5127681.00,1009.1300,22.04
5128321.00,1009.0400,22.04
5128958.00,1009.1300,22.04
5129596.00,1009.0400,22.04
5130229.00,1009.0400,22.04
5130883.00,1008.9400,22.04
5131518.00,1009.0400,22.04
5132155.00,1008.8400,22.04
5132785.00,1008.8400,22.04
5133424.00,1008.7500,22.04
5134058.00,1009.0400,22.04
5134699.00,1009.3200,22.04
5135335.00,1008.8400,22.04
5135974.00,1008.9400,22.04
5136617.00,1008.8400,22.04
5137251.00,1008.8400,22.04
5137895.00,1009.2300,22.04
5138535.00,1008.4600,22.04
5139164.00,1008.8400,22.04
5139797.00,1009.0400,22.04
5140430.00,1008.8400,22.04
5141066.00,1008.6500,22.04
5141694.00,1009.1300,22.04
5142329.00,1008.9400,22.04
5142956.00,1009.3200,22.04
5143589.00,1009.2300,22.04
5144219.00,1009.1300,22.04
5144852.00,1009.0400,22.04
5145483.00,1009.3200,22.04
5146116.00,1008.8400,22.04
5146747.00,1008.8400,22.04
5147384.00,1008.6500,22.04
5148014.00,1009.0400,22.04
5148654.00,1008.7500,22.04
5149285.00,1008.6500,22.04
5149915.00,1009.0400,22.04
5150566.00,1009.1300,22.04
5151205.00,1008.7500,22.04
5151842.00,1008.8400,22.04
5152481.00,1008.5500,22.04
5153123.00,1008.5500,22.04
5153757.00,1008.5500,22.04
5154394.00,1009.0400,22.04
5155034.00,1008.9400,22.04
5155666.00,1008.7500,22.04
5156302.00,1009.3200,22.04
5156942.00,1008.5500,22.04
5157587.00,1009.0400,22.04
5158220.00,1009.1300,22.04
5158849.00,1008.9400,22.04
5159495.00,1008.9400,22.04
5160131.00,1009.1300,22.04
5160788.00,1009.2300,22.04
5161437.00,1008.5500,22.04
5162071.00,1009.0400,22.04
5162698.00,1008.9400,22.04
5163348.00,1009.2300,22.04
5163988.00,1008.9400,22.04
5164619.00,1009.1300,22.04
5165255.00,1009.0400,22.04
5165882.00,1008.7500,22.04
5166517.00,1009.0400,22.04
5167150.00,1008.7500,22.04
5167782.00,1008.8400,22.04
5168411.00,1008.9400,22.04
5169045.00,1008.7500,22.04
5169673.00,1009.0400,22.04
5170310.00,1008.9400,22.04
5170943.00,1008.9400,22.04
5171584.00,1008.8400,22.04
5172217.00,1008.6500,22.04
5172847.00,1009.2300,22.04
5173490.00,1008.8400,22.04
5174123.00,1009.4200,22.04
5174755.00,1008.4600,22.04
5175387.00,1008.5500,22.04
5176024.00,1009.0400,22.04
5176650.00,1009.0400,22.04
5177284.00,1009.3200,22.04
5177911.00,1009.1300,22.04
5178562.00,1008.7500,22.04
5179193.00,1009.3200,22.04
5179828.00,1008.7500,22.04
5180460.00,1008.9400,22.04
5181096.00,1008.9400,22.04
5181725.00,1008.6500,22.04
5182363.00,1008.7500,22.04
5182992.00,1009.0400,22.04
5183633.00,1009.1300,22.04
5184268.00,1008.6500,22.04
5184896.00,1008.7500,22.04
5185549.00,1008.8400,22.04
5186187.00,1008.5500,22.04
5186821.00,1008.9400,22.04
5187459.00,1008.8400,22.04
5188094.00,1008.8400,22.04
5188735.00,1009.2300,22.04
5189376.00,1009.0400,22.04
5190010.00,1008.9400,22.04
5190653.00,1008.7500,22.04
5191287.00,1008.9400,22.04
5191923.00,1009.0400,22.04
5192558.00,1008.8400,22.04
5193195.00,1009.2300,22.04
5193832.00,1009.0400,22.04
5194469.00,1009.1300,22.04
5195109.00,1009.2300,22.04
5195745.00,1008.9400,22.04
5196379.00,1008.7500,22.04
5197023.00,1009.1300,22.04
5197654.00,1008.8400,22.04
5198291.00,1009.3200,22.04
5198920.00,1009.1300,22.04
5199555.00,1008.9400,22.04
5200185.00,1008.4600,22.04
5200817.00,1009.0400,22.04
5201447.00,1009.1300,22.04
5202081.00,1008.9400,22.04
5202710.00,1009.0400,22.04
5203347.00,1009.2300,22.04
5203990.00,1009.0400,22.04
5204622.00,1008.6500,22.04
5205253.00,1009.0400,22.04
5205891.00,1009.1300,22.04
5206520.00,1008.8400,22.04
5207152.00,1009.2300,22.04
5207807.00,1008.9400,22.04
5208446.00,1008.8400,22.04
5209078.00,1008.7500,22.04
5209710.00,1008.7500,22.04
5210341.00,1008.6500,22.04
5210989.00,1009.4200,22.04
5211616.00,1008.9400,22.04
5212253.00,1008.8400,22.04
5212881.00,1009.1300,22.04
5213517.00,1009.0400,22.04
5214149.00,1008.7500,22.04
5214782.00,1008.9400,22.04
5215412.00,1009.2300,22.04
5216048.00,1009.1300,22.04
5216675.00,1008.5500,22.04
5217312.00,1009.1300,22.04
5217938.00,1008.7500,22.04
5218580.00,1008.8400,22.04
5219211.00,1008.5500,22.04
5219841.00,1009.2300,22.04
5220485.00,1008.7500,22.04
5221118.00,1008.6500,22.04
5221745.00,1008.7500,22.04
5222382.00,1009.3200,22.04
5223025.00,1009.0400,22.04
5223666.00,1009.3200,22.04
5224299.00,1009.0400,22.04
5224931.00,1009.1300,22.04
5225575.00,1009.4200,22.04
5226229.00,1008.7500,22.04
5226870.00,1008.7500,22.04
5227514.00,1008.9400,22.04
5228152.00,1009.2300,22.04
5228780.00,1008.9400,22.04
5229418.00,1009.0400,22.04
5230049.00,1008.7500,22.04
5230681.00,1009.0400,22.04
5231335.00,1009.2300,22.04
5231974.00,1009.2300,22.04
5232606.00,1009.0400,22.04
5233239.00,1009.2300,22.04
5233869.00,1008.8400,22.04
5234507.00,1009.2300,22.04
5235141.00,1009.0400,22.04
5235778.00,1008.9400,22.04
5236411.00,1008.8400,22.04
5237049.00,1008.5500,22.04
5237680.00,1008.8400,22.04
5238321.00,1008.9400,22.04
5238963.00,1009.2300,22.04
5239602.00,1008.9400,22.04
5240240.00,1009.1300,22.04
5240882.00,1008.9400,22.04
5241512.00,1008.9400,22.04
5242142.00,1009.1300,22.04
5242783.00,1008.9400,22.04
5243416.00,1009.0400,22.04
5244055.00,1008.8400,22.04
5244684.00,1008.6500,22.04
5245321.00,1009.2300,22.04
5245952.00,1008.9400,22.04
5246588.00,1008.8400,22.04
5247219.00,1009.0400,22.04
5247851.00,1009.0400,22.04
5248484.00,1009.0400,22.04
5249119.00,1009.1300,22.04
5249750.00,1008.9400,22.04
5250386.00,1008.9400,22.04
5251015.00,1008.9400,22.04
5251663.00,1008.8400,22.04
5252296.00,1009.2300,22.04
5252933.00,1008.6500,22.04
5253565.00,1009.2300,22.04
5254194.00,1009.2300,22.04
5254830.00,1008.9400,22.04
5255459.00,1008.8400,22.04
5256096.00,1009.3200,22.04
5256724.00,1009.0400,22.04
5257363.00,1008.6500,22.04
5257992.00,1009.4200,22.04
5258628.00,1008.9400,22.04
5259260.00,1009.1300,22.04
5259894.00,1009.0400,22.04
5260525.00,1009.0400,22.04
5261157.00,1009.2300,22.04
5261786.00,1009.1300,22.04
5262423.00,1009.0400,22.04
5263062.00,1008.7500,22.04
5263696.00,1009.0400,22.04
5264326.00,1009.2300,22.04
5264968.00,1009.1300,22.04
5265600.00,1009.1300,22.04
5266248.00,1009.4200,22.04
5266883.00,1008.5500,22.04
5267513.00,1009.2300,22.04
5268149.00,1009.3200,22.04
5268776.00,1008.8400,22.04
5269411.00,1008.5500,22.04
5270039.00,1008.9400,22.04
5270687.00,1009.1300,22.04
5271317.00,1008.9400,22.04
5271950.00,1008.7500,22.04
5272582.00,1008.6500,22.04
5273219.00,1008.7500,22.04
5273848.00,1009.0400,22.04
5274485.00,1009.1300,22.04
5275115.00,1009.0400,22.04
5275755.00,1008.8400,22.04
5276385.00,1008.7500,22.04
5277015.00,1009.2300,22.04
5277665.00,1008.9400,22.04
5278306.00,1009.0400,22.04
5278936.00,1008.7500,22.04
5279573.00,1008.6500,22.04
5280208.00,1009.0400,22.04
5280842.00,1008.7500,22.04
5281476.00,1009.0400,22.04
5282115.00,1008.9400,22.04
5282746.00,1008.7500,22.04
5283376.00,1008.9400,22.04
5284013.00,1008.7500,22.04
5284642.00,1008.9400,22.04
5285283.00,1008.8400,22.04
5285916.00,1008.7500,22.04
5286571.00,1008.6500,22.04
5287202.00,1008.7500,22.04
5287854.00,1009.2300,22.04
5288501.00,1008.9400,22.04
5289141.00,1009.1300,22.04
5289774.00,1008.7500,22.04
5290406.00,1008.9400,22.04
5291060.00,1009.4200,22.04
5291701.00,1008.7500,22.04
